block_id,bikes_allowed,route_id,wheelchair_accessible,original_trip_id,direction_id,trip_headsign,shape_id,service_id,trip_id,trip_short_name
a_17002,1,20,1,765020,0,DVC,shp-20-51,4_merged_1478084,765020_merged_1478558,
b_316,1,16,1,,0,Concord BART Via Downtown PH,shp-16-51,2_merged_1478087,1248040,
b_521,1,21,1,,1,Walnut Creek BART,shp-21-01,2_merged_1478087,652040,
a_7404,1,4,1,,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,1_merged_1478081,472040,
b_2316,1,316,1,226010,0,PH  BART Via Martinez AMTRAK,shp-316-51,1_merged_1478085,226010_merged_1479390,
a_16502,1,21,1,,1,Walnut Creek BART,shp-21-01,4_merged_1478084,188020,
b_599,1,99X,1,,0,Martinez Amtrak,shp-99X-55,4_merged_1478088,8080,
a_3102,1,7,1,560020,0,PH BART  Via Shadelands,shp-7-04,4_merged_1478084,560020_merged_1479328,
a_904,1,19,1,,1,Martinez AMTRAK,shp-19-01,1_merged_1478081,559040,
b_1210,1,10,1,906040,1,Washington Blvd /Clayton rd,shp-10-03,2_merged_1478087,906040_merged_1480100,
b_310,1,10,1,1072040,1,Washington Blvd /Clayton rd,shp-10-03,2_merged_1478087,1072040_merged_1480270,
a_4302,1,11,1,,1,Concord BART,shp-11-01,4_merged_1478084,253020,
b_100015,1,5,1,,1,Walnut Creek BART,shp-5-01,4_merged_1478088,859080,
b_1000414,1,14,1,,1,Concord BART Via PH  BART,shp-14-01,3_merged_1478086,646020,
b_310,1,20,1,573040,1,Concord BART,shp-20-01,2_merged_1478087,573040_merged_1479351,
a_3802,1,98X,1,,0,WC  BART,shp-98X-51,4_merged_1478084,642020,
b_100016,1,6,1,,1,Lafayette BART Via St Marys College,shp-6-01,3_merged_1478086,1033020,
b_2000117,1,17,1,,1,N Concord BART Via John Muir Concord,shp-17-01_merged_1478096,4_merged_1478088,244080,
b_2321,1,321,1,566010,1,WC  BART,shp-321-01,1_merged_1478085,566010_merged_1479965,
a_9704,1,16,1,850040,0,Concord BART Via Downtown PH,shp-16-51,1_merged_1478081,850040_merged_1478728,
b_15,1,5,1,1258020,0,Creekside,shp-5-51,3_merged_1478086,1258020_merged_1479977,
a_10101,1,310,1,,1,CLAYTON,shp-310-01,2_merged_1478083,959010,
a_2704,1,616,1,,0,Oak Grove Middle,shp-616-02,1_merged_1478081,1262040,
a_11704,1,93X,1,,0,WC  BART,shp-93X-51,1_merged_1478081,661040,
b_1000215,1,15,1,,1,Concord BART Via John Muir Concord,shp-15-04,4_merged_1478088,435080,
a_4004,1,10,1,,0,Concord BART,shp-10-53,1_merged_1478081,678040,
a_8704,1,10,1,,0,Concord BART,shp-10-53,1_merged_1478081,1330040,
b_1000216,1,16,1,,1,AMTRAK Via Downtown PH,shp-16-01,4_merged_1478088,348080,
a_804,1,18,1,79040,1,AMTRAK/Martinez,shp-18-01,1_merged_1478081,79040_merged_1479065,
b_1314,1,314,1,,0,DVC Via Monument,shp-314-52,1_merged_1478085,92010,
b_100024,1,4,1,681020,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,3_merged_1478086,681020_merged_1480214,
b_297,1,636,1,889020,0,Dublin BART,shp-636-02,3_merged_1478086,889020_merged_1479812,
a_304,1,11,1,,1,Concord BART,shp-11-01,1_merged_1478081,392040,
a_7902,1,16,1,389020,0,Concord BART Via Downtown PH,shp-16-51,4_merged_1478084,389020_merged_1478997,
b_1110,1,20,1,1311040,1,Concord BART,shp-20-01,2_merged_1478087,1311040_merged_1480401,
a_15102,1,6,1,1404020,1,Lafayette BART Via St Marys College,shp-6-01,4_merged_1478084,1404020_merged_1478512,
b_1625,1,625,1,,1,BART Lafayette Via Acalanes High,shp-625-03,2_merged_1478087,697040,
b_128,1,28,1,1102040,1,Martinez AMTRAK Via VA Clinic,shp-28-51,2_merged_1478087,1102040_merged_1479785,
a_1207,1,310,1,,1,CLAYTON,shp-310-01,3_merged_1478082,535070,
b_1010,1,10,1,,0,Concord BART,shp-10-51,4_merged_1478088,166080,
b_1210,1,10,1,380040,1,Clayton,shp-10-01,2_merged_1478087,380040_merged_1479665,
b_499,1,99X,1,50040,0,Martinez Amtrak,shp-99X-55,2_merged_1478087,50040_merged_1479703,
a_17304,1,20,1,878040,0,DVC,shp-20-51,1_merged_1478081,878040_merged_1478195,
a_6402,1,15,1,568020,1,Concord BART,shp-15-02,4_merged_1478084,568020_merged_1478237,
a_7301,1,335,1,,1,To San Ramon Via Bollinger Canyon,shp-335-01,2_merged_1478083,149010,
a_12902,1,20,1,332020,1,Concord BART,shp-20-01,4_merged_1478084,332020_merged_1479215,
a_17302,1,20,1,797020,1,Concord BART,shp-20-01,4_merged_1478084,797020_merged_1478602,
a_9504,1,14,1,870040,0,Walnut Creek BART Via PH  BART,shp-14-51,1_merged_1478081,870040_merged_1478225,
a_3304,1,91X,1,1378040,1,Airport Plaza,shp-91X-01,1_merged_1478081,1378040_merged_1479014,
a_5804,1,5,1,997040,0,Creekside,shp-5-51,1_merged_1478081,997040_merged_1478675,
a_5701,1,4,1,,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,2_merged_1478083,555010,
b_2000214,1,14,1,,0,Walnut Creek BART Via PH  BART,shp-14-51,4_merged_1478088,1138080,
a_204,1,10,1,1139040,1,Washington Blvd /Clayton rd,shp-10-03,1_merged_1478081,1139040_merged_1478516,
a_8207,1,314,1,,1,Concord BART,shp-314-01,3_merged_1478082,1203070,
b_1310,1,320,1,,0,DVC Via Diamond,shp-320-51,5,418070,
a_13607,1,314,1,,0,DVC Via Monument,shp-314-52,3_merged_1478082,1387070,
b_335,1,35,1,,0,Dublin BART Via Bollinger Canyon,shp-35-52,3_merged_1478086,1418020,
a_10301,1,314,1,,1,Concord BART,shp-314-01,2_merged_1478083,353010,
a_6804,1,28,1,1385040,1,Martinez AMTRAK Via VA Clinic,shp-28-51,1_merged_1478081,1385040_merged_1478267,
b_1321,1,335,1,,0,To Dublin BART Via Bollinger Canyon,shp-335-51,1_merged_1478085,179010,
a_5701,1,4,1,,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,2_merged_1478083,864010,
b_496,1,96X,1,,0,Walnut Creek BART Via Bishop Ranch,shp-96X-05,2_merged_1478087,106040,
b_117,1,17,1,1025020,1,N Concord BART Via John Muir Concord,shp-17-01_merged_1478096,3_merged_1478086,1025020_merged_1479756,
b_210,1,20,1,1230020,0,DVC,shp-20-51,3_merged_1478086,1230020_merged_1480245,
a_3802,1,98X,1,216020,0,WC  BART,shp-98X-51,4_merged_1478084,216020_merged_1478164,
b_21,1,1,1,,0,Rossmoor Via Walnut Creek BART,shp-1-52,4_merged_1478088,509080,
a_11504,1,9,1,1340040,1,DVC/PH  BART,shp-9-01,1_merged_1478081,1340040_merged_1478301,
a_4404,1,14,1,457040,0,Walnut Creek BART Via PH  BART,shp-14-51,1_merged_1478081,457040_merged_1478300,
a_16904,1,99X,1,1421040,0,MARTINEZ AMTRAK VIA MASON CIRCLE,shp-99X-54,1_merged_1478081,1421040_merged_1478108,
a_5201,1,310,1,1432010,0,Concord BART,shp-310-51,2_merged_1478083,1432010_merged_1479152,
b_910,1,20,1,15020,1,Concord BART,shp-20-01,3_merged_1478086,15020_merged_1479655,
a_12407,1,314,1,,1,Concord BART,shp-314-01,3_merged_1478082,186070,
a_16902,1,99X,1,,0,Martinez Amtrak,shp-99X-55,4_merged_1478084,137020,
a_5707,1,4,1,,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,3_merged_1478082,133070,
b_10001311,1,301,1,,0,WC BART VIA JOHN MUIR MED CTR,shp-301-02,1_merged_1478085,1234010,
b_100021,1,1,1,,0,Rossmoor Via Walnut Creek BART,shp-1-52,3_merged_1478086,1113020,
b_27,1,7,1,,0,PH BART  Via Shadelands,shp-7-04,3_merged_1478086,635020,
a_7401,1,4,1,,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,2_merged_1478083,1012010,
a_7207,1,316,1,,1,Downtown PH Via Martinez,shp-316-01,3_merged_1478082,1420070,
a_13304,1,21,1,1295040,1,Walnut Creek BART,shp-21-01,1_merged_1478081,1295040_merged_1478914,
a_702,1,17,1,1036020,0,Concord BART Via John Muir Concord,shp-17-51,4_merged_1478084,1036020_merged_1478386,
b_221,1,21,1,,1,Walnut Creek BART,shp-21-01,4_merged_1478088,1080080,
a_15704,1,20,1,,1,Concord BART,shp-20-01,1_merged_1478081,1149040,
b_100014,1,4,1,,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,4_merged_1478088,561080,
a_16402,1,20,1,948020,0,DVC,shp-20-51,4_merged_1478084,948020_merged_1478842,
b_1000114,1,14,1,,1,Concord BART Via PH  BART,shp-14-01,4_merged_1478088,845080,
a_804,1,18,1,906040,1,AMTRAK/Martinez,shp-18-01,1_merged_1478081,906040_merged_1478861,
b_21,1,1,1,,1,Shadelands Via Walnut Creek BART,shp-1-01,4_merged_1478088,444080,
b_100029,1,9,1,,0,WC  BART Via PH  BART,shp-9-51,4_merged_1478088,1335080,
a_12904,1,10,1,54040,1,Washington Blvd /Clayton rd,shp-10-03,1_merged_1478081,54040_merged_1479046,
a_15402,1,92X,1,265020,0,ACE Train,shp-92X-52,4_merged_1478084,265020_merged_1478309,
a_3102,1,7,1,989020,0,PH BART  Via Shadelands,shp-7-04,4_merged_1478084,989020_merged_1478486,
a_7602,1,9,1,367020,1,DVC/PH  BART,shp-9-01,4_merged_1478084,367020_merged_1478498,
a_16102,1,92X,1,,0,ACE Train,shp-92X-52,4_merged_1478084,847020,
a_102,1,1,1,,1,Shadelands Via Walnut Creek BART,shp-1-01,4_merged_1478084,1381020,
b_15,1,5,1,,1,Walnut Creek BART,shp-5-01,4_merged_1478088,666080,
b_1210,1,10,1,446020,0,Concord BART,shp-10-51,3_merged_1478086,446020_merged_1479959,
a_4204,1,1,1,1179040,0,Rossmoor Via Walnut Creek BART,shp-1-52,1_merged_1478081,1179040_merged_1478643,
a_16802,1,96X,1,,0,Walnut Creek BART Via Bishop Ranch,shp-96X-05,4_merged_1478084,938020,
a_2004,1,6,1,924040,0,Orinda BART  Via St Marys College,shp-6-51,1_merged_1478081,924040_merged_1478630,
b_114,1,14,1,,1,Concord BART Via PH  BART,shp-14-01,4_merged_1478088,206080,
b_1000216,1,16,1,734040,1,AMTRAK Via Downtown PH,shp-16-01,2_merged_1478087,734040_merged_1480237,
b_100024,1,4,1,1178040,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,2_merged_1478087,1178040_merged_1479991,
a_7401,1,4,1,,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,2_merged_1478083,545010,
a_16402,1,20,1,957020,1,Concord BART,shp-20-01,4_merged_1478084,957020_merged_1478375,
b_896,1,606,1,1193020,0,Orinda/Miner Rd,shp-606-04,3_merged_1478086,1193020_merged_1480312,
b_2310,1,320,1,,0,DVC Via Diamond,shp-320-51,5,213070,
a_6002,1,9,1,,0,WC  BART Via PH  BART,shp-9-51,4_merged_1478084,1081020,
b_1000117,1,17,1,,0,Concord BART Via John Muir Concord,shp-17-51,4_merged_1478088,308080,
a_402,1,14,1,,0,Walnut Creek BART Via PH  BART,shp-14-51,4_merged_1478084,257020,
b_496,1,96X,1,,0,Walnut Creek BART Via Bishop Ranch,shp-96X-05,4_merged_1478088,1061080,
b_1000414,1,14,1,978040,0,Walnut Creek BART Via PH  BART,shp-14-51,2_merged_1478087,978040_merged_1480402,
a_5802,1,5,1,59020,1,Walnut Creek BART,shp-5-01,4_merged_1478084,59020_merged_1479327,
b_1010,1,10,1,,0,Concord BART,shp-10-53,2_merged_1478087,86040,
a_1702,1,35,1,,0,Dublin BART Via Bollinger Canyon,shp-35-52,4_merged_1478084,1332020,
a_14502,1,95X,1,250020,0,Walnut Creek BART Via San Ramon/Danville Park & Ride,shp-95X-02,4_merged_1478084,250020_merged_1478506,
b_111,1,11,1,,1,Concord BART,shp-11-01,4_merged_1478088,322080,
a_2804,1,622,1,1274040,1,Bollinger Canyon/N Gale Ridge,shp-622-01,1_merged_1478081,1274040_merged_1478542,
b_1010,1,20,1,1041040,1,Concord BART,shp-20-01,2_merged_1478087,1041040_merged_1479639,
a_6907,1,320,1,,1,Concord BART Via Diamond Blvd,shp-320-01,3_merged_1478082,150070,
b_314,1,14,1,1471020,0,Walnut Creek BART Via PH  BART,shp-14-51,3_merged_1478086,1471020_merged_1479678,
a_7604,1,9,1,,1,DVC/PH  BART,shp-9-01,1_merged_1478081,846040,
a_8207,1,314,1,1119070,1,Concord BART,shp-314-01,3_merged_1478082,1119070_merged_1478321,
b_310,1,20,1,,0,DVC,shp-20-51,2_merged_1478087,1037040,
a_7502,1,6,1,,0,Orinda BART Via Orinda Village,shp-6-02,4_merged_1478084,551020,
a_3604,1,93X,1,348040,0,WC  BART,shp-93X-51,1_merged_1478081,348040_merged_1478827,
b_198,1,98X,1,,1,Martinez AMTRAK,shp-98X-01,4_merged_1478088,428080,
b_100015,1,5,1,,1,Walnut Creek BART,shp-5-01,4_merged_1478088,1399080,
b_910,1,10,1,,0,Concord BART,shp-10-53,4_merged_1478088,431080,
a_5804,1,5,1,210040,1,Walnut Creek BART,shp-5-01,1_merged_1478081,210040_merged_1478663,
b_10001310,1,310,1,,1,CLAYTON,shp-310-01,1_merged_1478085,675010,
b_10003310,1,320,1,,1,Concord BART Via Diamond Blvd,shp-320-01,5,377070,
b_119,1,19,1,159020,1,Martinez AMTRAK,shp-19-01,3_merged_1478086,159020_merged_1479905,
a_7107,1,314,1,,0,DVC Via Monument,shp-314-52,3_merged_1478082,1050070,
b_1000298,1,98X,1,,0,WC  BART,shp-98X-51,2_merged_1478087,536040,
b_235,1,35,1,,1,San Ramon  Via Bollinger Canyon,shp-35-02,3_merged_1478086,693020,
a_16202,1,613,1,383020,1,Concord BART Via Detroit Ave/Laguna St,shp-613-01,4_merged_1478084,383020_merged_1478307,
b_2311,1,311,1,522070,1,Concord BART Via PH  BART,shp-311-01,5,522070_merged_1479909,
a_4202,1,1,1,919020,0,Rossmoor Via Walnut Creek BART,shp-1-52,4_merged_1478084,919020_merged_1478130,
a_5904,1,6,1,493040,0,Orinda BART  Via St Marys College,shp-6-51,1_merged_1478081,493040_merged_1479090,
b_216,1,16,1,,1,AMTRAK Via Downtown PH,shp-16-01,4_merged_1478088,181080,
b_910,1,10,1,,1,Washington Blvd /Clayton rd,shp-10-03,4_merged_1478088,274080,
a_17002,1,10,1,,1,Washington Blvd /Clayton rd,shp-10-03,4_merged_1478084,309020,
a_8902,1,20,1,1062020,1,Concord BART,shp-20-01,4_merged_1478084,1062020_merged_1478865,
b_1000221,1,21,1,574020,1,Walnut Creek BART,shp-21-01,3_merged_1478086,574020_merged_1479680,
a_7602,1,9,1,,1,DVC/PH  BART,shp-9-01,4_merged_1478084,1066020,
b_1000111,1,11,1,,0,PH  BART,shp-11-51,2_merged_1478087,215040,
b_1210,1,10,1,474020,0,Concord BART,shp-10-53,3_merged_1478086,474020_merged_1479741,
b_592,1,92X,1,,0,ACE Train,shp-92X-52,4_merged_1478088,12080,
b_535,1,35,1,,0,Dublin BART Via Bollinger Canyon,shp-35-52,3_merged_1478086,947020,
a_6907,1,310,1,,0,Concord BART,shp-310-51,3_merged_1478082,602070,
a_15702,1,20,1,449020,0,DVC,shp-20-51,4_merged_1478084,449020_merged_1478562,
b_1000316,1,16,1,,0,Concord BART Via Downtown PH,shp-16-51,4_merged_1478088,87080,
b_221,1,21,1,,1,Walnut Creek BART,shp-21-01,4_merged_1478088,932080,
a_1607,1,335,1,,0,To Dublin BART Via Bollinger Canyon,shp-335-51,3_merged_1478082,357070,
b_621,1,21,1,,1,Walnut Creek BART,shp-21-01,3_merged_1478086,1279020,
a_7307,1,321,1,,1,WC  BART,shp-321-01,3_merged_1478082,888070,
b_1310,1,320,1,,0,DVC Via Diamond,shp-320-51,1_merged_1478085,1408010,
a_7502,1,6,1,,0,Orinda BART Via Orinda Village,shp-6-02,4_merged_1478084,10020,
a_15102,1,6,1,1027020,0,Orinda BART  Via St Marys College,shp-6-51,4_merged_1478084,1027020_merged_1478823,
b_27,1,7,1,,0,PH BART  Via Shadelands,shp-7-04,3_merged_1478086,436020,
a_12904,1,20,1,,0,DVC,shp-20-51,1_merged_1478081,757040,
b_16,1,6,1,,1,Lafayette BART Via St Marys College,shp-6-01,4_merged_1478088,198080,
a_3404,1,92X,1,274040,0,ACE Train,shp-92X-51,1_merged_1478081,274040_merged_1479245,
b_14,1,4,1,,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,3_merged_1478086,1042020,
a_15704,1,20,1,1333040,0,DVC,shp-20-51,1_merged_1478081,1333040_merged_1479146,
b_2310,1,320,1,1233070,1,Concord BART Via Diamond Blvd,shp-320-01,5,1233070_merged_1479764,
b_910,1,20,1,,1,Concord BART,shp-20-01,4_merged_1478088,1091080,
b_117,1,17,1,949040,0,Concord BART Via John Muir Concord,shp-17-51,2_merged_1478087,949040_merged_1480299,
a_902,1,19,1,1310020,1,Martinez AMTRAK,shp-19-01,4_merged_1478084,1310020_merged_1479131,
b_410,1,20,1,,0,DVC,shp-20-51,3_merged_1478086,9020,
a_17704,1,602,1,,0,Walnut Creek BART,shp-602-04,1_merged_1478081,1141040,
a_12902,1,20,1,1304020,0,DVC,shp-20-51,4_merged_1478084,1304020_merged_1479156,
b_14,1,4,1,,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,4_merged_1478088,269080,
a_12902,1,10,1,569020,0,Concord BART,shp-10-53,4_merged_1478084,569020_merged_1478963,
b_1625,1,625,1,,1,BART Lafayette Via Acalanes High,shp-625-03,3_merged_1478086,697020,
b_100024,1,4,1,681040,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,2_merged_1478087,681040_merged_1480037,
a_15704,1,10,1,,1,Clayton,shp-10-01,1_merged_1478081,1180040,
b_19,1,9,1,212020,1,DVC/PH  BART,shp-9-01,3_merged_1478086,212020_merged_1479491,
b_1110,1,20,1,,0,DVC,shp-20-51,4_merged_1478088,565080,
a_1902,1,5,1,442020,1,Walnut Creek BART,shp-5-01,4_merged_1478084,442020_merged_1478624,
a_7502,1,6,1,,1,Lafayette BART Via St Marys College,shp-6-01,4_merged_1478084,275020,
a_15702,1,20,1,1333020,0,DVC,shp-20-51,4_merged_1478084,1333020_merged_1478625,
b_10001311,1,315,1,,0,Concord BART Via Clayton/Treat,shp-315-01,1_merged_1478085,271010,
b_399,1,99X,1,214040,1,BART N CONCORD,shp-99X-02_merged_1478095,2_merged_1478087,214040_merged_1480282,
b_10002310,1,310,1,,0,Concord BART,shp-310-51,5,837070,
b_21,1,1,1,,1,Shadelands Via Walnut Creek BART,shp-1-01,3_merged_1478086,1389020,
b_116,1,16,1,,1,AMTRAK Via Downtown PH,shp-16-01,3_merged_1478086,416020,
b_1110,1,10,1,,1,Clayton,shp-10-01,4_merged_1478088,964080,
b_621,1,21,1,1095020,1,Walnut Creek BART,shp-21-01,3_merged_1478086,1095020_merged_1479762,
b_3311,1,315,1,996070,0,Concord BART Via Clayton/Treat,shp-315-01,5,996070_merged_1479667,
b_599,1,99X,1,,1,BART N CONCORD,shp-99X-02_merged_1478095,3_merged_1478086,843020,
b_235,1,35,1,1198020,0,Dublin BART Via Bollinger Canyon,shp-35-52,3_merged_1478086,1198020_merged_1480139,
a_15002,1,35,1,,0,Dublin BART Via Windemere Pkwy,shp-35-51,4_merged_1478084,508020,
b_1000116,1,16,1,,1,AMTRAK Via Downtown PH,shp-16-01,2_merged_1478087,502040,
b_291,1,616,1,660040,1,San Miguel Rd,shp-616-01,2_merged_1478087,660040_merged_1479662,
b_15,1,5,1,,1,Walnut Creek BART,shp-5-01,4_merged_1478088,1261080,
b_1000218,1,18,1,1263040,0,PH  BART,shp-18-51,2_merged_1478087,1263040_merged_1479663,
b_191,1,91X,1,363020,1,Airport Plaza,shp-91X-01,3_merged_1478086,363020_merged_1479833,
a_2202,1,602,1,,1,WCI,shp-602-02,4_merged_1478084,928020,
b_24,1,4,1,,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,4_merged_1478088,1084080,
b_100021,1,1,1,,0,Rossmoor Via Walnut Creek BART,shp-1-52,4_merged_1478088,1043080,
b_10003311,1,311,1,,1,Concord BART Via PH  BART,shp-311-01,5,751070,
b_10001311,1,311,1,,0,WC  BART Via PH  BART,shp-311-51,1_merged_1478085,494010,
b_46,1,6,1,,1,Lafayette BART Via St Marys College,shp-6-01,3_merged_1478086,533020,
b_111,1,11,1,,0,PH  BART,shp-11-51,4_merged_1478088,319080,
a_1401,1,314,1,1094010,0,DVC Via Monument,shp-314-52,2_merged_1478083,1094010_merged_1479178,
b_3606,1,606,1,35020,1,OIS,shp-606-01,3_merged_1478086,35020_merged_1480140,
b_10002321,1,321,1,,0,San Ramon,shp-321-51,1_merged_1478085,866010,
b_2000198,1,98X,1,,1,Martinez AMTRAK,shp-98X-01,3_merged_1478086,1030020,
a_14304,1,92X,1,,0,ACE Train,shp-92X-52,1_merged_1478081,156040,
b_214,1,14,1,227040,1,Concord BART Via PH  BART,shp-14-01,2_merged_1478087,227040_merged_1479828,
a_304,1,11,1,1092040,0,PH  BART,shp-11-51,1_merged_1478081,1092040_merged_1478772,
b_46,1,6,1,,0,Orinda BART  Via St Marys College,shp-6-51,3_merged_1478086,1085020,
b_810,1,20,1,,0,DVC,shp-20-51,2_merged_1478087,904040,
b_115,1,15,1,245020,1,Concord BART Via John Muir Concord,shp-15-04,3_merged_1478086,245020_merged_1479504,
b_521,1,21,1,,1,Walnut Creek BART,shp-21-01,3_merged_1478086,652020,
b_10002310,1,310,1,,0,Concord BART,shp-310-51,1_merged_1478085,140010,
b_11,1,1,1,79040,1,Shadelands Via Walnut Creek BART,shp-1-01,2_merged_1478087,79040_merged_1480304,
a_16504,1,21,1,,1,Walnut Creek BART,shp-21-01,1_merged_1478081,188040,
b_128,1,28,1,688020,0,DVC/CONCORD BART VIA DVC & VA CLINIC,shp-28-01,3_merged_1478086,688020_merged_1479815,
a_5702,1,4,1,,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,4_merged_1478084,1155020,
a_902,1,19,1,,1,Martinez AMTRAK,shp-19-01,4_merged_1478084,559020,
b_896,1,95X,1,,0,Walnut Creek BART Via  Danville Park & Ride/ San Ramon,shp-95X-03,3_merged_1478086,82020,
b_37,1,7,1,,0,PH BART  Via Shadelands,shp-7-04,4_merged_1478088,1402080,
b_24,1,4,1,,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,4_merged_1478088,1388080,
a_8301,1,321,1,844010,0,San Ramon,shp-321-51,2_merged_1478083,844010_merged_1478989,
b_10001321,1,335,1,,0,To Dublin BART Via Bollinger Canyon,shp-335-51,5,959070,
b_16,1,6,1,,1,Lafayette BART Via St Marys College,shp-6-01,5,504070,
a_1902,1,5,1,666020,0,Creekside,shp-5-51,4_merged_1478084,666020_merged_1479238,
a_3804,1,98X,1,,0,WC  BART,shp-98X-51,1_merged_1478081,642040,
a_15504,1,93X,1,1102040,0,WC  BART,shp-93X-51,1_merged_1478081,1102040_merged_1478546,
b_1000414,1,14,1,1194040,1,Concord BART Via PH  BART,shp-14-01,2_merged_1478087,1194040_merged_1479943,
a_4802,1,18,1,1055020,1,AMTRAK/Martinez,shp-18-01,4_merged_1478084,1055020_merged_1478118,
b_910,1,10,1,299040,1,Washington Blvd /Clayton rd,shp-10-03,2_merged_1478087,299040_merged_1479953,
a_12902,1,10,1,595020,0,Concord BART,shp-10-53,4_merged_1478084,595020_merged_1479201,
a_4002,1,10,1,,0,Concord BART,shp-10-53,4_merged_1478084,678020,
b_211,1,20,1,,0,DVC,shp-20-51,4_merged_1478088,177080,
a_1802,1,4,1,,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,4_merged_1478084,97020,
a_7201,1,316,1,408010,0,PH  BART Via Martinez AMTRAK,shp-316-51,2_merged_1478083,408010_merged_1479279,
a_3304,1,91X,1,1065040,1,Airport Plaza,shp-91X-01,1_merged_1478081,1065040_merged_1478283,
b_228,1,28,1,,0,DVC/CONCORD BART VIA DVC & VA CLINIC,shp-28-01,4_merged_1478088,1288080,
b_710,1,20,1,1447020,0,DVC,shp-20-51,3_merged_1478086,1447020_merged_1480089,
a_1807,1,4,1,,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,3_merged_1478082,687070,
b_100016,1,6,1,,0,Orinda BART  Via St Marys College,shp-6-51,3_merged_1478086,1222020,
a_11602,1,91X,1,101020,1,Airport Plaza,shp-91X-01,4_merged_1478084,101020_merged_1478213,
b_100014,1,4,1,,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,3_merged_1478086,621020,
a_4502,1,15,1,312020,1,Concord BART Via John Muir Concord,shp-15-04,4_merged_1478084,312020_merged_1478524,
b_1000316,1,16,1,1077040,1,AMTRAK Via Downtown PH,shp-16-01,2_merged_1478087,1077040_merged_1479994,
b_100015,1,5,1,969020,0,Creekside,shp-5-51,3_merged_1478086,969020_merged_1480511,
a_1904,1,5,1,442040,1,Walnut Creek BART,shp-5-01,1_merged_1478081,442040_merged_1479145,
b_1000298,1,98X,1,,1,Martinez AMTRAK,shp-98X-01,4_merged_1478088,1179080,
b_24,1,4,1,805040,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,2_merged_1478087,805040_merged_1479849,
a_12202,1,17,1,597020,1,N Concord BART Via John Muir Concord,shp-17-01_merged_1478092,4_merged_1478084,597020_merged_1479004,
b_1602,1,602,1,595020,1,WCI,shp-602-02,3_merged_1478086,595020_merged_1480440,
b_910,1,20,1,1190020,0,DVC,shp-20-51,3_merged_1478086,1190020_merged_1480165,
