shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
p_1274527,37.6059,-122.03327,133,6418.79963117
p_1274527,37.605898,-122.031528,134,6572.61911239
p_1274527,37.6058980356018,-122.031528005934,135,6572.62309839
p_1274527,37.6058980425456,-122.031528007091,136,6572.62387581
p_1274527,37.60591,-122.03153,137,6573.96263807
p_1274527,37.60595,-122.03062,138,6654.4385319
p_1274527,37.60594,-122.02895,139,6801.90430915
p_1274527,37.60594,-122.028943,140,6802.52241171
p_1274527,37.605898,-122.027766,141,6906.55646026
p_1274527,37.6058980432893,-122.027766005411,142,6906.56128859
p_1274527,37.60593,-122.02777,143,6910.12562855
p_1274527,37.60592,-122.02623,144,7046.11274805
p_1274527,37.60591,-122.02591,145,7074.39066409
p_1274527,37.60542,-122.02533,146,7149.09409183
p_1274527,37.6044030254684,-122.024193028474,147,7300.15615865
p_1274527,37.604403,-122.024193,148,7300.15994175
p_1274527,37.60443,-122.02416,149,7304.33982924
p_1274527,37.60259,-122.02203,150,7581.97629185
p_1274527,37.60233,-122.02174,151,7620.55762172
p_1274527,37.6022500099934,-122.021904979389,152,7637.61806786
p_1274527,37.60225,-122.021905,153,7637.62019928
p_1274527,37.60222,-122.02188,154,7641.61523057
p_1274527,37.601016,-122.023521,155,7838.73413818
p_1274527,37.60101,-122.02353,156,7839.77101052
p_1274527,37.60087,-122.02372,157,7862.63913707
p_1274527,37.6007210337089,-122.023601026922,158,7882.22837358
p_1274527,37.600721,-122.023601,159,7882.23280634
p_1274527,37.60074,-122.02357,160,7885.68836891
p_1274527,37.600373,-122.023143,161,7941.19501771
p_1274527,37.60037,-122.02314,162,7941.62051734
p_1274527,37.599092,-122.02167,163,8133.89873595
p_1274527,37.5990920174516,-122.021669980609,164,8133.90132128
p_1274527,37.59911,-122.02165,165,8136.56529907
p_1274527,37.597174,-122.019384,166,8430.18897199
p_1274527,37.59717,-122.01938,167,8430.75631406
p_1274527,37.59647,-122.01856,168,8536.96380307
p_1274527,37.59642,-122.0184,169,8552.14435284
p_1274527,37.5956670247276,-122.018680990772,170,8639.32252263
p_1274527,37.5956670202022,-122.018680993211,171,8639.32306911
p_1274527,37.594633,-122.019045,172,8758.50501758
p_1274527,37.5934719625373,-122.01945501356,173,8892.35803232
p_1274527,37.59069,-122.020462,174,9213.67723687
p_1274527,37.590472,-122.019804,175,9276.62652749
p_1274527,37.589693,-122.01867,176,9408.93740182
p_1274527,37.590581,-122.017633,177,9543.48044075
p_1274527,37.591012,-122.018176,178,9611.21635119
p_1274528,37.5909771012599,-122.018194628824,1,0
p_1274528,37.5905887703544,-122.017662716152,2,63.75372244
p_1274528,37.5897001307093,-122.018675923315,3,196.92777571
p_1274528,37.5898516765275,-122.018920961737,4,224.33707849
p_1274528,37.58985488552,-122.018915236352,5,224.95558138
p_1274528,37.58987,-122.01894,6,227.71195198
p_1274528,37.59014,-122.01934,7,274.0375766
p_1274528,37.59045,-122.01983,8,329.32447149
p_1274528,37.59057,-122.02035,9,377.14239542
p_1274528,37.5908759608229,-122.020215017284,10,413.13240639
p_1274528,37.590876,-122.020215,11,413.13701477
p_1274528,37.59088,-122.02024,12,415.3891599
p_1274528,37.59268,-122.01961,13,622.77224646
p_1274528,37.5932,-122.01938,14,683.95662228
p_1274528,37.594088,-122.019035,15,787.11682945
p_1274528,37.5940880027035,-122.019035047311,16,787.12101842
p_1274528,37.5940879623918,-122.019035013816,17,787.126382
p_1274528,37.594088,-122.019035,18,787.13073078
p_1274528,37.59409,-122.01907,19,790.22969413
p_1274528,37.59637,-122.01826,20,1053.20050338
p_1274528,37.59638,-122.01826,21,1054.31039191
p_1274528,37.59643,-122.01848,22,1074.51596662
p_1274528,37.59647,-122.01856,23,1082.85999615
p_1274528,37.598976,-122.021413,24,1458.14514357
p_1274528,37.5989759980902,-122.021413002718,25,1458.14546377
p_1274528,37.59895,-122.02145,26,1462.50442736
p_1274528,37.59949,-122.02209,27,1544.883385
p_1274528,37.599493,-122.022093,28,1545.30888653
p_1274528,37.6008069859422,-122.023574984145,29,1741.25687838
p_1274528,37.600807,-122.023575,30,1741.25897474
p_1274528,37.60078,-122.02361,31,1745.56394906
p_1274528,37.60087,-122.02372,32,1759.49722853
p_1274528,37.60128,-122.02317,33,1826.05271964
p_1274528,37.601284,-122.023165,34,1826.67885453
p_1274528,37.602249,-122.021797,35,1988.12351432
p_1274528,37.6022490058858,-122.021797009249,36,1988.12456016
p_1274528,37.60227,-122.02183,37,1991.85502886
p_1274528,37.60233,-122.02174,38,2002.22364823
p_1274528,37.603,-122.02251,39,2102.98583155
p_1274528,37.603003,-122.022513,40,2103.41132549
p_1274528,37.6044739932121,-122.024181992298,41,2323.35478031
p_1274528,37.604474,-122.024182,42,2323.35579524
p_1274528,37.60446,-122.0242,43,2325.57857515
p_1274528,37.60591,-122.02591,44,2546.25778334
p_1274528,37.60592,-122.026572,45,2604.7231807
p_1274528,37.60592,-122.02658,46,2605.42958381
p_1274528,37.605996,-122.027914,47,2723.5238791
p_1274528,37.6059959692974,-122.027914002791,48,2723.52729566
p_1274528,37.60593,-122.02792,49,2730.86828935
p_1274528,37.60593,-122.02805,50,2742.3473384
p_1274528,37.60595,-122.02992,51,2907.48394172
p_1274528,37.6059939970562,-122.030467963337,52,2956.11507256
p_1274528,37.6059939759498,-122.030468001093,53,2956.1191472
p_1274528,37.60595,-122.03047,54,2961.00318576
p_1274528,37.60591,-122.03173,55,3072.35020209
p_1274528,37.6059,-122.03327,56,3208.33735799
p_1274528,37.60596,-122.03455,57,3321.55785337
p_1274528,37.60596,-122.03741,58,3574.09683095
p_1274528,37.60601,-122.03757,59,3589.27570475
p_1274528,37.60601,-122.03826,60,3650.20289982
p_1274528,37.60596,-122.03849,61,3671.25651738
p_1274528,37.6060029669696,-122.038555949302,62,3678.78336182
p_1274528,37.606003,-122.038556,63,3678.789148
p_1274528,37.60596,-122.03856,64,3683.57472833
p_1274528,37.60595,-122.03998,65,3808.96613424
p_1274528,37.60596,-122.04192,66,3980.27240434
p_1274528,37.6060649985848,-122.045772948069,67,4320.68832954
p_1274528,37.606065,-122.045773,68,4320.69291778
p_1274528,37.60601,-122.04578,69,4326.82852791
p_1274528,37.60602,-122.0471,70,4443.39017754
p_1274528,37.60606,-122.04717,71,4451.00034708
p_1274528,37.60606,-122.0474,72,4471.30939851
p_1274528,37.60602,-122.0475,73,4481.19266933
p_1274528,37.60603,-122.05096,74,4786.71360214
p_1274528,37.6061,-122.05127,75,4815.16787769
p_1274528,37.6060990000527,-122.052104956032,76,4888.89472652
p_1274528,37.606099,-122.052105,77,4888.89860895
p_1274528,37.60611,-122.05211,78,4890.19686529
p_1274528,37.60612,-122.05304,79,4972.32351285
p_1274528,37.60606,-122.05323,80,4990.37388034
p_1274528,37.6060989992214,-122.055301958635,81,5173.37943968
p_1274528,37.606099,-122.055302,82,5173.3830932
p_1274528,37.60605,-122.05531,83,5178.8672413
p_1274528,37.60606,-122.05919,84,5521.47392957
p_1274528,37.60613,-122.05968,85,5565.43302408
p_1274528,37.6064899880023,-122.06118294991,86,5704.02747529
p_1274528,37.60649,-122.061183,87,5704.03209435
p_1274528,37.60644,-122.0612,88,5709.78098184
p_1274528,37.60649,-122.06144,89,5731.6874806
p_1274528,37.60658,-122.06153,90,5744.45206936
p_1274528,37.60703,-122.06348,91,5923.73325421
p_1274528,37.60733,-122.06484,92,6048.35042674
p_1274528,37.60735,-122.06503,93,6065.27339743
p_1274528,37.60747,-122.06503,94,6078.59208474
p_1274528,37.60775,-122.06509,95,6110.11737401
p_1274528,37.608019,-122.065144,96,6140.35177564
p_1274528,37.6080189956738,-122.065144010474,97,6140.35281769
p_1274528,37.6080189988238,-122.065144002848,98,6140.35357643
p_1274528,37.608,-122.06519,99,6144.92980346
p_1274528,37.60815,-122.06525,100,6162.40078959
p_1274528,37.60851,-122.06547,101,6206.82866186
p_1274528,37.60957,-122.06624,102,6342.7094383
p_1274528,37.61041,-122.06681,103,6448.65729151
p_1274528,37.61058,-122.06689,104,6468.80428922
p_1274528,37.61096,-122.06698,105,6511.72224513
p_1274528,37.61099,-122.06712,106,6524.52405887
p_1274528,37.61104,-122.06748,107,6556.79082921
p_1274528,37.61103,-122.06759,108,6566.56641812
p_1274528,37.611217,-122.067738,109,6591.09251574
p_1274528,37.61122,-122.06774,110,6591.46941188
p_1274528,37.61178,-122.06817,111,6664.30176535
p_1274528,37.6121,-122.06839,112,6704.78306538
p_1274528,37.6121849686645,-122.068294035391,113,6717.46092212
p_1274528,37.612185,-122.068294,114,6717.46559758
p_1274528,37.61215,-122.06828,115,6721.54214304
p_1274528,37.61234,-122.06788,116,6762.67611066
p_1274528,37.61236,-122.06776,117,6773.50128099
p_1274528,37.61227,-122.06734,118,6811.90608033
p_1274528,37.6122,-122.06726,119,6822.40623263
p_1274528,37.61212,-122.06689,120,6856.25980403
p_1274528,37.61153,-122.06707,121,6923.64439233
p_1274528,37.61128,-122.06712,122,6951.74067868
p_1274528,37.61099,-122.06712,123,6983.92752671
p_1274528,37.61076,-122.06709,124,7009.59208474
p_1274528,37.61035,-122.06692,125,7057.50928674
p_1274528,37.61007,-122.06674,126,7092.41443508
p_1274528,37.6089220306114,-122.065955020932,127,7237.45858424
p_1274528,37.6089220177404,-122.065954965505,128,7237.46368252
p_1274528,37.60894,-122.06592,129,7241.13996379
p_1274528,37.60814,-122.06539,130,7341.50878833
p_1274528,37.60789,-122.06527,131,7371.2103168
p_1274528,37.60771,-122.06522,132,7391.67035565
p_1274528,37.60734,-122.06515,133,7433.19885164
p_1274528,37.60723,-122.06564,134,7478.15478651
p_1274528,37.6071,-122.06601,135,7513.86965611
p_1274528,37.60695,-122.06632,136,7545.90765527
p_1274528,37.60656,-122.06755,137,7662.823905
p_1274528,37.60634,-122.0681,138,7717.18165712
p_1274528,37.60614,-122.06839,139,7751.07061224
p_1274528,37.60592,-122.06862,140,7782.83027989
p_1274528,37.60581,-122.06871,141,7797.39771265
p_1274528,37.6058409989486,-122.069502973104,142,7867.50211222
p_1274528,37.605841,-122.069503,143,7867.50449005
p_1274528,37.60581,-122.06951,144,7871.0002293
p_1274528,37.6057920000849,-122.077070964326,145,8538.64037368
p_1274528,37.605792,-122.077071,146,8538.64352371
p_1274528,37.60576,-122.07707,147,8542.19627016
p_1274528,37.6057689998509,-122.07981395455,148,8784.491088
p_1274528,37.605736,-122.079811,149,8788.16298922
p_1274528,37.605732,-122.080009,150,8805.65214554
p_1274528,37.605732,-122.080177,151,8820.48664824
p_1274528,37.605728,-122.080345,152,8835.32779305
p_1274528,37.605721,-122.081612,153,8947.20737645
p_1274528,37.605724,-122.08226,154,9004.42714866
p_1274528,37.605724,-122.082405,155,9017.23073867
p_1274528,37.60582,-122.082413,156,9027.90907657
p_1274528,37.606129,-122.082451,157,9062.36844042
p_1274536,37.5908905728054,-122.018015908138,1,0
p_1274536,37.5918931498697,-122.019307465982,2,159.35310519
p_1274536,37.5920685653774,-122.019994505494,3,223.07725623
p_1274536,37.5905926426908,-122.020483066926,4,392.47556576
p_1274536,37.590459566256,-122.019910533998,5,445.15385093
p_1274536,37.5902720490576,-122.019559380469,6,482.50335851
p_1274536,37.590148,-122.019332,7,506.85178978
p_1274536,37.590059,-122.0192,8,522.13205703
p_1274536,37.589863,-122.01891,9,555.73610193
p_1274536,37.589777,-122.018783,10,570.46427099
p_1274536,37.589702,-122.018672,11,583.32504439
p_1274536,37.589618,-122.018548,12,597.70758737
p_1274536,37.589355,-122.01816,13,642.72269443
p_1274536,37.589314,-122.018096,14,649.97927181
p_1274536,37.589232,-122.017976,15,663.94908962
p_1274536,37.588975,-122.0176,16,707.72606283
p_1274536,37.588962,-122.01758,17,710.00685752
p_1274536,37.58896,-122.01759,18,710.91752972
p_1274536,37.5887,-122.01721,19,755.17954677
p_1274536,37.58851,-122.01703,20,781.58856345
p_1274536,37.588407,-122.016992,21,793.50288075
p_1274536,37.5884,-122.01699,22,794.2996295
p_1274536,37.58828,-122.01694,23,808.33130272
p_1274536,37.588,-122.01696,24,839.45830004
p_1274536,37.587308,-122.017098,25,917.22358015
p_1274536,37.5873079886027,-122.017098017096,26,917.22554995
p_1274536,37.5873,-122.01711,27,918.60622429
p_1274536,37.58655,-122.01729,28,1003.35230533
p_1274536,37.586361,-122.01738,29,1025.78480053
p_1274536,37.58636,-122.01738,30,1025.89578919
p_1274536,37.58614,-122.01748,31,1051.86163651
p_1274536,37.587026997298,-122.020446990962,32,1331.79766022
p_1274536,37.5881569861275,-122.024454950795,33,1707.34919708
p_1274536,37.5892499933444,-122.028368976166,34,2073.70663451
p_1274536,37.5898220050631,-122.030463018451,35,2269.24523185
p_1274536,37.5912360023258,-122.035616008471,36,2750.64922743
p_1274536,37.5921830059503,-122.03906502176,37,3072.88042223
p_1274536,37.5927690143429,-122.041208053352,38,3273.00869941
p_1274536,37.5935789890557,-122.04422095929,39,3553.87078842
p_1274536,37.5945419878937,-122.047637957043,40,3874.00980803
p_1274536,37.5945419907263,-122.047638009274,41,3874.01443139
p_1274536,37.59454,-122.04764,42,3874.29679085
p_1274536,37.59501,-122.04931,43,4030.73395799
p_1274536,37.59548,-122.05113,44,4199.71676341
p_1274536,37.59561,-122.05162,45,4245.33203284
p_1274536,37.59524,-122.0518,46,4289.36722371
p_1274536,37.59508,-122.051857,47,4307.82511465
p_1274536,37.59507,-122.05186,48,4308.96618652
p_1274536,37.59431,-122.05202,49,4394.49301497
p_1274536,37.5939350406646,-122.052163984385,50,4438.0086371
p_1274536,37.593935,-122.052164,51,4438.0133564
p_1274536,37.59393,-122.05217,52,4438.78065261
p_1274536,37.59324,-122.05242,53,4518.48206577
p_1274536,37.59308,-122.0525,54,4537.59414284
p_1274536,37.5923,-122.05304,55,4636.43229323
p_1274536,37.5917,-122.0535,56,4714.43943319
p_1274536,37.5912260217543,-122.052731035293,57,4800.34401335
p_1274536,37.591226,-122.052731,58,4800.34795615
p_1274536,37.5903440003556,-122.051098999578,59,4974.5830932
p_1274536,37.59036,-122.05108,60,4977.02627676
p_1274536,37.58999,-122.0504,61,5049.78090571
p_1274536,37.589989,-122.050398,62,5049.98951931
p_1274536,37.58971,-122.04998,63,5098.17443556
p_1274536,37.58928,-122.05042,64,5159.71990665
p_1274536,37.58909,-122.05066,65,5189.61980159
p_1274536,37.5889310227878,-122.050783982228,66,5210.38613337
p_1274536,37.588931,-122.050784,67,5210.38911002
p_1274536,37.58892,-122.05075,68,5213.63070267
p_1274536,37.58887,-122.05076,69,5219.24998079
p_1274536,37.58883,-122.05074,70,5224.02803469
p_1274536,37.5888,-122.05067,71,5231.05008835
p_1274536,37.58881,-122.05059,72,5238.20237818
p_1274536,37.58963,-122.04983,73,5351.28859853
p_1274536,37.58964,-122.04984,74,5352.70700804
p_1274536,37.58971,-122.04998,75,5367.31000403
p_1274536,37.59,-122.05043,76,5418.45244145
p_1274536,37.5907339786469,-122.051680963607,77,5555.72187955
p_1274536,37.590734,-122.051681,78,5555.72587301
p_1274536,37.5907,-122.05171,79,5560.28658559
p_1274536,37.59192,-122.05391,80,5797.11332103
p_1274536,37.59203,-122.05407,81,5815.78765095
p_1274536,37.59218,-122.05422,82,5837.06352642
p_1274536,37.5926469882107,-122.054469993689,83,5893.40052281
p_1274536,37.592647,-122.05447,84,5893.40194506
p_1274536,37.59262,-122.05453,85,5899.48957428
p_1274536,37.59402,-122.0554,86,6072.83256858
p_1274536,37.5942,-122.05549,87,6094.33362093
p_1274536,37.59444,-122.05555,88,6121.49286134
p_1274536,37.59461,-122.05557,89,6140.44345228
p_1274536,37.5948,-122.05556,90,6161.54981262
p_1274536,37.5958509603311,-122.055159015135,91,6283.45158967
p_1274536,37.595851,-122.055159,92,6283.4561909
p_1274536,37.59586,-122.05524,93,6290.67889336
p_1274536,37.59655,-122.05504,94,6369.27157176
p_1274536,37.59689,-122.0563,95,6486.76847522
p_1274536,37.59707,-122.05678,96,6533.62964859
p_1274536,37.59735,-122.05742,97,6598.12888652
p_1274536,37.59774,-122.0582,98,6679.48232405
p_1274536,37.59836,-122.0592,99,6791.43698207
p_1274536,37.598518,-122.059536,100,6825.90351135
p_1274536,37.59852,-122.05954,101,6826.32070459
p_1274536,37.59864,-122.05988,102,6859.16720291
p_1274536,37.59873,-122.06027,103,6895.02703103
p_1274536,37.59878,-122.06064,104,6928.16922086
p_1274536,37.59879,-122.06105,105,6964.39284557
p_1274536,37.59877,-122.06145,106,6999.78605516
p_1274536,37.59874,-122.06165,107,7017.75894748
p_1274536,37.59856,-122.06242,108,7088.63092465
p_1274536,37.59848,-122.06296,109,7137.13744205
p_1274536,37.59818,-122.06656,110,7456.79004554
p_1274536,37.59847,-122.06659,111,7489.08567012
p_1274536,37.59893,-122.06646,112,7541.4153569
p_1274536,37.598792,-122.065656,113,7614.04885881
p_1274537,37.5988389644115,-122.065665733227,1,0
p_1274537,37.5988629375505,-122.065475542715,2,17.00493847
p_1274537,37.5989965020391,-122.065341544854,3,35.97280893
p_1274537,37.599709,-122.065414,4,115.31060722
p_1274537,37.599812,-122.06546,5,127.44273285
p_1274537,37.5998,-122.065605,6,140.31641768
p_1274537,37.599785,-122.065742,7,152.52857545
p_1274537,37.599751,-122.065865,8,164.02726448
p_1274537,37.599716,-122.065971,9,174.16192529
p_1274537,37.599659,-122.066116,10,188.4441291
p_1274537,37.599586,-122.066231,11,201.43557472
p_1274537,37.599483,-122.066345,12,216.6682362
p_1274537,37.599365,-122.066452,13,232.81773253
p_1274537,37.599236,-122.066536,14,248.94280235
p_1274537,37.599125,-122.066566,15,261.54420012
p_1274537,37.599049,-122.066589,16,270.22044437
p_1274537,37.598965,-122.066612,17,279.762192
p_1274537,37.598812,-122.06665,18,297.07188687
p_1274537,37.598644,-122.066711,19,316.4805553
p_1274537,37.598454,-122.066757,20,337.95613953
p_1274537,37.598248,-122.066711,21,361.17791821
p_1274537,37.598171,-122.066689,22,369.94211184
p_1274537,37.598057,-122.066658,23,382.88761665
p_1274537,37.598061,-122.066544,24,392.96470443
p_1274537,37.598064,-122.066444,25,401.80194701
p_1274537,37.598072,-122.06636,26,409.27291029
p_1274537,37.598083,-122.066231,27,420.73009038
p_1274537,37.598099,-122.066101,28,432.3468785
p_1274537,37.598122,-122.065872,29,452.7302616
p_1274537,37.5981100241648,-122.065871021748,30,454.06225062
p_1274537,37.59812,-122.06588,31,455.42406682
p_1274537,37.59819,-122.06502,32,531.76665208
p_1274537,37.59839,-122.06274,33,734.33202751
p_1274537,37.59848,-122.06222,34,781.32671083
p_1274537,37.59863,-122.06157,35,841.09318684
p_1274537,37.59866,-122.06139,36,857.33379484
p_1274537,37.59868,-122.06098,37,893.60844967
p_1274537,37.59866,-122.06056,38,930.76457839
p_1274537,37.59863,-122.06035,39,949.60600969
p_1274537,37.59858,-122.06013,40,969.81103495
p_1274537,37.59848,-122.05979,41,1001.82184724
p_1274537,37.59834,-122.05943,42,1037.2073286
p_1274537,37.59817,-122.05913,43,1069.73233288
p_1274537,37.59764,-122.05828,44,1165.09892611
p_1274537,37.59741,-122.05783,45,1212.33121656
p_1274537,37.59707,-122.0571,46,1287.03052608
p_1274537,37.59688,-122.05661,47,1335.16779828
p_1274537,37.59673,-122.05613,48,1380.70925788
p_1274537,37.59643,-122.05508,49,1479.23318341
p_1274537,37.595871,-122.055264,50,1543.36856942
p_1274537,37.5958709856969,-122.055263968793,51,1543.37174987
p_1274537,37.59586,-122.05524,52,1545.81454539
p_1274537,37.5948,-122.05556,53,1666.80927763
p_1274537,37.59461,-122.05557,54,1687.91563797
p_1274537,37.59444,-122.055541,55,1706.95676201
p_1274537,37.5944399977459,-122.055541002029,56,1706.95706972
p_1274537,37.59443,-122.05555,57,1708.32189921
p_1274537,37.5942,-122.05549,58,1734.39347977
p_1274537,37.59402,-122.0554,59,1755.89453212
p_1274537,37.592592,-122.054583,60,1930.03773632
p_1274537,37.5925920038793,-122.054582988577,61,1930.03883316
p_1274537,37.59261,-122.05453,62,1935.12700581
p_1274537,37.59218,-122.05422,63,1990.1474686
p_1274537,37.59203,-122.05407,64,2011.42334407
p_1274537,37.59192,-122.05391,65,2030.09767399
p_1274537,37.591226,-122.052731,66,2159.61713539
p_1274537,37.5912260052804,-122.05273099538,67,2159.61784952
p_1274537,37.5912260217543,-122.052731035293,68,2159.62182059
p_1274537,37.591226,-122.052731,69,2159.62576339
p_1274537,37.5903440003556,-122.051098999578,70,2333.86090044
p_1274537,37.59036,-122.05108,71,2336.304084
p_1274537,37.58999,-122.0504,72,2409.05871295
p_1274537,37.589989,-122.050398,73,2409.26732655
p_1274537,37.58971,-122.04998,74,2457.4522428
p_1274537,37.58928,-122.05042,75,2518.99771389
p_1274537,37.58909,-122.05066,76,2548.89760883
p_1274537,37.5889310227878,-122.050783982228,77,2569.66394061
p_1274537,37.588931,-122.050784,78,2569.66691726
p_1274537,37.58892,-122.05075,79,2572.90850991
p_1274537,37.58887,-122.05076,80,2578.52778803
p_1274537,37.58883,-122.05074,81,2583.30584193
p_1274537,37.5888,-122.05067,82,2590.32789559
p_1274537,37.58881,-122.05059,83,2597.48018542
p_1274537,37.58963,-122.04983,84,2710.56640577
p_1274537,37.58964,-122.04984,85,2711.98481528
p_1274537,37.58971,-122.04998,86,2726.58781127
p_1274537,37.59,-122.05043,87,2777.73024869
p_1274537,37.5907339786469,-122.051680963607,88,2914.99968679
p_1274537,37.5907339726899,-122.051681023294,89,2915.00499956
p_1274537,37.5907,-122.05171,90,2919.56204881
p_1274537,37.5917,-122.0535,91,3112.72152807
p_1274537,37.5923,-122.05304,92,3190.72866803
p_1274537,37.59308,-122.0525,93,3289.56681842
p_1274537,37.59324,-122.05242,94,3308.67889549
p_1274537,37.593605,-122.052209,95,3353.27013289
p_1274537,37.5936050056122,-122.052209030306,96,3353.2728809
p_1274537,37.59362,-122.05229,97,3360.61481585
p_1274537,37.59431,-122.05202,98,3440.82345244
p_1274537,37.59502,-122.05187,99,3520.73120869
p_1274537,37.59524,-122.0518,100,3545.91915252
p_1274537,37.59549,-122.05168,101,3575.62126541
p_1274537,37.595359,-122.051268,102,3614.80362113
p_1274537,37.5953589905376,-122.051267965513,103,3614.80684275
p_1274537,37.5953590374416,-122.05126797277,104,3614.81208786
p_1274537,37.59537,-122.05126,105,3616.21784942
p_1274537,37.5943909979988,-122.047739992527,106,3945.52473183
p_1274537,37.5934280009714,-122.044144003627,107,4280.60635395
p_1274537,37.592055,-122.039108,108,4750.7478686
p_1274537,37.5920549696303,-122.039108024296,109,4750.75186432
p_1274537,37.59204,-122.03912,110,4752.72140431
p_1274537,37.59195,-122.03876,111,4786.04770732
p_1274537,37.59125,-122.03626,112,5020.1112503
p_1274537,37.59117,-122.03593,113,5050.57863643
p_1274537,37.590811,-122.03476,114,5161.32674625
p_1274537,37.5908110222348,-122.034759992333,115,5161.32930528
p_1274537,37.59084,-122.03475,116,5164.66439083
p_1274537,37.589302,-122.029241,117,5680.28989102
p_1274537,37.5893020214659,-122.029240998807,118,5680.29227582
p_1274537,37.58932,-122.02924,119,5682.28963928
p_1274537,37.588832,-122.027403,120,5853.33587834
p_1274537,37.5888319954933,-122.027403001434,121,5853.33639432
p_1274537,37.58881,-122.02741,122,5855.854683
p_1274537,37.5877810120141,-122.02384104167,123,6191.12078215
p_1274537,37.587781,-122.023841,124,6191.12469661
p_1274537,37.5872051382046,-122.021534638203,125,6404.6191403
p_1274537,37.588095,-122.021178,126,6508.28510127
p_1274537,37.5880949890246,-122.021178048292,127,6508.28953703
p_1274537,37.58809,-122.0212,128,6510.30586632
p_1274537,37.5908759891691,-122.020215003829,129,6831.5238432
p_1274537,37.5908759876992,-122.020215004349,130,6831.52401267
p_1274537,37.591926,-122.019855,131,6952.32290601
p_1274537,37.591803,-122.019292,132,7003.88540088
p_1274537,37.590886,-122.018005,133,7156.45726956
p_1274538,37.598792,-122.065656,1,0
p_1274538,37.59897,-122.06568,2,19.86938317
p_1274538,37.59899,-122.06539,3,45.57489776
p_1274538,37.59896,-122.06518,4,64.41624848
p_1274538,37.59849,-122.06538,5,119.4898617
p_1274538,37.59844,-122.06567,6,145.69389655
p_1274538,37.59826,-122.06563,7,165.98177852
p_1274538,37.59818,-122.06656,8,248.58818517
p_1274538,37.59812,-122.06704,9,291.49668913
p_1274538,37.59745,-122.06997,10,560.71867606
p_1274538,37.597391,-122.070195,11,581.63975775
p_1274538,37.5973909825081,-122.070194995835,12,581.64173369
p_1274538,37.59737,-122.07019,13,584.01198037
p_1274538,37.59734,-122.07029,14,593.44989026
p_1274538,37.59733,-122.07043,15,605.86308361
p_1274538,37.5972,-122.07079,16,640.77587702
p_1274538,37.59722,-122.07087,17,648.18125236
p_1274538,37.59725,-122.07091,18,653.03560205
p_1274538,37.59742,-122.071,19,673.50937511
p_1274538,37.59806,-122.07092,20,744.89271932
p_1274538,37.59864,-122.07076,21,810.7986928
p_1274538,37.59924,-122.07055,22,879.92598962
p_1274538,37.5999299923774,-122.070309002662,23,959.40962784
p_1274538,37.59993,-122.070309,24,959.41050592
p_1274538,37.59993,-122.07035,25,963.03111216
p_1274538,37.60148,-122.06992,26,1139.20477619
p_1274538,37.60204,-122.06974,27,1203.35885829
p_1274538,37.604453,-122.068956,28,1479.97849314
p_1274538,37.6044530059855,-122.068956046174,29,1479.98262417
p_1274538,37.60446,-122.06901,30,1484.80968677
p_1274538,37.60533,-122.06876,31,1583.86140154
p_1274538,37.60557,-122.06865,32,1612.21441975
p_1274538,37.60578,-122.0685,33,1639.02265376
p_1274538,37.60603,-122.06823,34,1675.60555759
p_1274538,37.60622,-122.06797,35,1706.77881148
p_1274538,37.60646,-122.06749,36,1756.83826169
p_1274538,37.60662,-122.0671,37,1795.58426891
p_1274538,37.60694,-122.06614,38,1887.49146754
p_1274538,37.60718,-122.06538,39,1959.69212914
p_1274538,37.60724,-122.06518,40,1978.56577297
p_1274538,37.60725,-122.06503,41,1991.85701838
p_1274538,37.60747,-122.06503,42,2016.27461157
p_1274538,37.60775,-122.06509,43,2047.79990084
p_1274538,37.608019,-122.065144,44,2078.03430247
p_1274538,37.6080189988238,-122.065144002848,45,2078.03458578
p_1274538,37.608,-122.06519,46,2082.61081281
p_1274538,37.60815,-122.06525,47,2100.08179894
p_1274538,37.60851,-122.06547,48,2144.50967121
p_1274538,37.60957,-122.06624,49,2280.39044765
p_1274538,37.61041,-122.06681,50,2386.33830086
p_1274538,37.61058,-122.06689,51,2406.48529857
p_1274538,37.61096,-122.06698,52,2449.40325448
p_1274538,37.61099,-122.06712,53,2462.20506822
p_1274538,37.61104,-122.06748,54,2494.47183856
p_1274538,37.61103,-122.06759,55,2504.24742747
p_1274538,37.611217,-122.067738,56,2528.77352509
p_1274538,37.61122,-122.06774,57,2529.15042123
p_1274538,37.61178,-122.06817,58,2601.9827747
p_1274538,37.6121,-122.06839,59,2642.46407473
p_1274538,37.6121849686645,-122.068294035391,60,2655.14193147
p_1274538,37.612185,-122.068294,61,2655.14660693
p_1274538,37.61215,-122.06828,62,2659.22315239
p_1274538,37.61234,-122.06788,63,2700.35712001
p_1274538,37.61236,-122.06776,64,2711.18229034
p_1274538,37.61227,-122.06734,65,2749.58708968
p_1274538,37.6122,-122.06726,66,2760.08724198
p_1274538,37.61212,-122.06689,67,2793.94081338
p_1274538,37.61153,-122.06707,68,2861.32540168
p_1274538,37.61128,-122.06712,69,2889.42168803
p_1274538,37.61099,-122.06712,70,2921.60853606
p_1274538,37.61076,-122.06709,71,2947.27309409
p_1274538,37.61035,-122.06692,72,2995.19029609
p_1274538,37.61007,-122.06674,73,3030.09544443
p_1274538,37.6089220306114,-122.065955020932,74,3175.13959359
p_1274538,37.608922,-122.065955,75,3175.1434613
